2.56371	0	0	0.660753	0.422883	0.713613	0	0	0.555032	0.436096	1.57259	1.16293	0	0.621108	0.13215	0	0.462528	0	0.740044	0	0
0.396451	0	1.18936	0	0.145365	0.977915	1.11006	0	0.555032	1.04399	0.673968	0	0	0	0	0	0.290731	0	0.488957	0.885409	0.317161
0	0	0	0	0.555032	0.0396451	0	0.462528	1.13649	0.211441	0.0396451	0.555032	0.330377	0.568248	0	0.845763	0	0.0528603	0	0	0
1.38758	0.303947	0.673968	0	0.171796	0	0	0	0	0	0	0.343592	0.396451	0.264302	1.24222	0	0	0.343592	0.409667	0	0
0.528603	0	0.436096	0	0	0.171796	0.93827	0.237871	0.264302	0	0.779689	0.224656	0	0	0	0.898624	0	0	0	0	0
0.951484	0	0.383238	0.99113	0.118936	0	0	0	0.528603	0.621108	0.607893	0.93827	0	0.766473	0.370022	0	0.475742	0.872195	0.515387	0	0
0	0	0.462528	0	0	0.211441	0	0.158581	0.607893	1.49331	2.458	2.43158	0	0.607893	0.237871	0	0.607893	0	0	0	0.383238
0	0.370022	0	0	0	0	1.55937	0	1.26864	2.56371	3.96451	3.31698	1.49331	0.0660753	1.29507	0	1.37437	0	0	0.858979	0.264302
0	0	0.13215	0	0	0	0	1.14971	1.11006	3.66057	4.79706	0.964699	3.39627	2.10119	0.171796	0.594677	0	1.05721	0.502173	0	0.594677
0.660753	0.607893	1.51973	0.806118	0.951484	0.502173	2.56371	3.60771	5.1671	7.44008	15.0255	6.38288	1.26864	1.29507	1.05721	0	0	0	0.118936	0	0.237871
0.634323	0.449312	0	1.05721	1.38758	2.40515	2.52408	4.08345	5.48425	19.5187	69.9473	18.1046	4.62528	3.31698	1.11006	0	0.422883	0	1.11006	1.37437	0
0	0	0	0.488957	0.766473	0	1.25544	1.66509	2.10119	8.19334	13.5323	3.07912	1.29507	2.08798	0.422883	0.647537	0	0	1.46688	0	0
0	1.33472	0	0	0	0.819334	0.581463	2.32585	1.38758	2.61659	5.06137	3.47556	0.726828	1.79725	0.83255	0.330377	0.872195	1.12328	0.528603	0	0
0.18501	0	0	0.898624	0.0264302	0	0.277516	0.436096	1.05721	0.462528	3.05268	3.1584	0.766473	0.264302	0	0.607893	0	0.211441	0.673968	0	0.211441
0.964699	0.118936	0	0.13215	1.229	0.158581	0	0.621108	1.09685	1.36115	2.62979	1.21579	0.409667	1.86333	0	0	0	1.09685	0	0	0.409667
0	0	0	0.396451	0.224656	0.488957	0.858979	0.607893	1.11006	0	0	0.013215	0.462528	0.872195	0	0	0.713613	0	0	0	0
0	0	0.607893	0	0	0.845763	1.08363	0.105721	0	0.977915	1.4008	0	0	0.383238	0.607893	0.264302	0	0	0	0	0
0.792905	0	0.845763	0.462528	1.24222	0	0.779689	0	0.806118	0	2.76195	0.330377	0	1.13649	1.13649	0	0.198226	0.343592	0.925054	0	0.409667
1.38758	0	1.33472	0	0.925054	0	0	0	0	1.49331	2.70909	0.753259	0	0	0	0	0	0	0.330377	0	0
0	0	0	0.898624	0	0	0	0.290731	0	0.013215	0	0	0.317161	2.00869	0	2.08798	0	0.198226	0.568248	0	0
0.422883	0	0	0	0.0396451	0	0	0.740044	1.38758	0	0.0660753	0.951484	0	0.475742	0.673968	0	0	0	0	0	0
