0.110562	0.0442248	0.110562	0.165843	0.110562	0.121618	0.0663372	0.132674	0.132674	0.210068	0.497529	0.055281	0.055281	0.0663372	0.121618	0.0995058	0.0663372	0.0331686	0.0221124	0.0773934	0.055281
0.110562	0.0884496	0.055281	0.0773934	0.121618	0.0995058	0.121618	0.132674	0.121618	0.165843	0.32063	0.132674	0.132674	0.0442248	0.0773934	0.0773934	0.0995058	0.0773934	0.143731	0.0884496	0.0773934
0.121618	0.132674	0.143731	0.143731	0.0663372	0.143731	0.0773934	0.055281	0.110562	0.143731	0.265349	0.0884496	0.165843	0.0663372	0.110562	0.0773934	0.0773934	0.0884496	0.0884496	0.0773934	0.0884496
0.0995058	0.187955	0.132674	0.143731	0.0995058	0.143731	0.154787	0.0773934	0.165843	0.254293	0.187955	0.165843	0.110562	0.0663372	0.154787	0.143731	0.055281	0.0995058	0.0663372	0.110562	0.132674
0.121618	0.132674	0.110562	0.143731	0.165843	0.121618	0.132674	0.199012	0.110562	0.143731	0.176899	0.143731	0.0884496	0.0773934	0.0884496	0.132674	0.121618	0.055281	0.0884496	0.121618	0.055281
0.055281	0.110562	0.132674	0.0995058	0.121618	0.176899	0.121618	0.154787	0.143731	0.132674	0.210068	0.132674	0.121618	0.0995058	0.121618	0.110562	0.121618	0.0663372	0.0663372	0.0884496	0.0663372
0.132674	0.132674	0.154787	0.0995058	0.132674	0.143731	0.121618	0.121618	0.0995058	0.154787	0.176899	0.199012	0.176899	0.165843	0.0663372	0.121618	0.0663372	0.110562	0.0884496	0.0663372	0.0663372
0.165843	0.110562	0.187955	0.143731	0.221124	0.132674	0.176899	0.154787	0.199012	0.265349	0.276405	0.265349	0.143731	0.165843	0.0995058	0.143731	0.0773934	0.143731	0.0995058	0.121618	0.0995058
0.165843	0.187955	0.176899	0.165843	0.154787	0.110562	0.143731	0.132674	0.210068	0.221124	0.497529	0.199012	0.165843	0.165843	0.0663372	0.154787	0.121618	0.0773934	0.0995058	0.0773934	0.143731
0.210068	0.23218	0.23218	0.199012	0.143731	0.23218	0.287461	0.254293	0.265349	0.386967	0.630203	0.331686	0.210068	0.132674	0.165843	0.0884496	0.0884496	0.187955	0.0884496	0.221124	0.165843
0.165843	0.165843	0.298517	0.298517	0.265349	0.287461	0.287461	0.431192	0.331686	0.574922	1.27146	0.597035	0.298517	0.32063	0.187955	0.132674	0.143731	0.187955	0.110562	0.121618	0.187955
0.165843	0.110562	0.154787	0.176899	0.199012	0.187955	0.254293	0.187955	0.23218	0.431192	0.718653	0.409079	0.276405	0.221124	0.154787	0.154787	0.0995058	0.132674	0.132674	0.154787	0.055281
0.132674	0.165843	0.187955	0.121618	0.121618	0.154787	0.23218	0.265349	0.165843	0.154787	0.287461	0.276405	0.243236	0.23218	0.0663372	0.110562	0.143731	0.132674	0.165843	0.055281	0.0884496
0.187955	0.154787	0.199012	0.121618	0.165843	0.0995058	0.243236	0.143731	0.187955	0.187955	0.287461	0.187955	0.143731	0.121618	0.0884496	0.132674	0.0884496	0.0442248	0.0442248	0.110562	0.132674
0.154787	0.110562	0.221124	0.110562	0.199012	0.165843	0.221124	0.165843	0.210068	0.221124	0.309574	0.221124	0.121618	0.165843	0.154787	0.0884496	0.110562	0.165843	0.132674	0.0884496	0.0995058
0.199012	0.276405	0.176899	0.165843	0.165843	0.154787	0.199012	0.154787	0.0995058	0.110562	0.309574	0.243236	0.199012	0.176899	0.176899	0.143731	0.132674	0.121618	0.0995058	0.0773934	0.0884496
0.23218	0.309574	0.23218	0.176899	0.265349	0.165843	0.0995058	0.132674	0.121618	0.110562	0.23218	0.165843	0.121618	0.154787	0.154787	0.0884496	0.121618	0.0995058	0.0884496	0.143731	0.154787
0.23218	0.187955	0.276405	0.165843	0.254293	0.176899	0.176899	0.176899	0.154787	0.176899	0.298517	0.121618	0.176899	0.110562	0.110562	0.165843	0.0773934	0.0663372	0.121618	0.143731	0.0773934
0.221124	0.243236	0.210068	0.143731	0.243236	0.298517	0.0884496	0.165843	0.187955	0.176899	0.298517	0.165843	0.199012	0.143731	0.110562	0.187955	0.132674	0.143731	0.0884496	0.0995058	0.0663372
0.276405	0.243236	0.23218	0.254293	0.199012	0.199012	0.221124	0.221124	0.187955	0.221124	0.154787	0.143731	0.176899	0.0995058	0.0995058	0.121618	0.055281	0.110562	0.0663372	0.0995058	0.110562
0.364855	0.210068	0.243236	0.254293	0.176899	0.221124	0.143731	0.176899	0.121618	0.298517	0.276405	0.143731	0.132674	0.165843	0.110562	0.0884496	0.0221124	0.0773934	0.110562	0.0663372	0.0884496
