0.53009	0.212036	0.53009	0.795134	0.53009	0.583098	0.318054	0.636105	0.636105	1.00717	2.3854	0.265045	0.265045	0.318054	0.583098	0.477081	0.318054	0.159027	0.106018	0.371063	0.265045
0.53009	0.424072	0.265045	0.371063	0.583098	0.477081	0.583098	0.636105	0.583098	0.795134	1.53726	0.636105	0.636105	0.212036	0.371063	0.371063	0.477081	0.371063	0.689118	0.424072	0.371063
0.583098	0.636105	0.689118	0.689118	0.318054	0.689118	0.371063	0.265045	0.53009	0.689118	1.27222	0.424072	0.795134	0.318054	0.53009	0.371063	0.371063	0.424072	0.424072	0.371063	0.424072
0.477081	0.90115	0.636105	0.689118	0.477081	0.689118	0.742126	0.371063	0.795134	1.21921	0.90115	0.795134	0.53009	0.318054	0.742126	0.689118	0.265045	0.477081	0.318054	0.53009	0.636105
0.583098	0.636105	0.53009	0.689118	0.795134	0.583098	0.636105	0.954163	0.53009	0.689118	0.848142	0.689118	0.424072	0.371063	0.424072	0.636105	0.583098	0.265045	0.424072	0.583098	0.265045
0.265045	0.53009	0.636105	0.477081	0.583098	0.848142	0.583098	0.742126	0.689118	0.636105	1.00717	0.636105	0.583098	0.477081	0.583098	0.53009	0.583098	0.318054	0.318054	0.424072	0.318054
0.636105	0.636105	0.742126	0.477081	0.636105	0.689118	0.583098	0.583098	0.477081	0.742126	0.848142	0.954163	0.848142	0.795134	0.318054	0.583098	0.318054	0.53009	0.424072	0.318054	0.318054
0.795134	0.53009	0.90115	0.689118	1.06018	0.636105	0.848142	0.742126	0.954163	1.27222	1.32522	1.27222	0.689118	0.795134	0.477081	0.689118	0.371063	0.689118	0.477081	0.583098	0.477081
0.795134	0.90115	0.848142	0.795134	0.742126	0.53009	0.689118	0.636105	1.00717	1.06018	2.3854	0.954163	0.795134	0.795134	0.318054	0.742126	0.583098	0.371063	0.477081	0.371063	0.689118
1.00717	1.11319	1.11319	0.954163	0.689118	1.11319	1.37823	1.21921	1.27222	1.85531	3.02151	1.59027	1.00717	0.636105	0.795134	0.424072	0.424072	0.90115	0.424072	1.06018	0.795134
0.795134	0.795134	1.43124	1.43124	1.27222	1.37823	1.37823	2.06735	1.59027	2.75646	6.09601	2.86248	1.43124	1.53726	0.90115	0.636105	0.689118	0.90115	0.53009	0.583098	0.90115
0.795134	0.53009	0.742126	0.848142	0.954163	0.90115	1.21921	0.90115	1.11319	2.06735	3.44558	1.96133	1.32522	1.06018	0.742126	0.742126	0.477081	0.636105	0.636105	0.742126	0.265045
0.636105	0.795134	0.90115	0.583098	0.583098	0.742126	1.11319	1.27222	0.795134	0.742126	1.37823	1.32522	1.1662	1.11319	0.318054	0.53009	0.689118	0.636105	0.795134	0.265045	0.424072
0.90115	0.742126	0.954163	0.583098	0.795134	0.477081	1.1662	0.689118	0.90115	0.90115	1.37823	0.90115	0.689118	0.583098	0.424072	0.636105	0.424072	0.212036	0.212036	0.53009	0.636105
0.742126	0.53009	1.06018	0.53009	0.954163	0.795134	1.06018	0.795134	1.00717	1.06018	1.48425	1.06018	0.583098	0.795134	0.742126	0.424072	0.53009	0.795134	0.636105	0.424072	0.477081
0.954163	1.32522	0.848142	0.795134	0.795134	0.742126	0.954163	0.742126	0.477081	0.53009	1.48425	1.1662	0.954163	0.848142	0.848142	0.689118	0.636105	0.583098	0.477081	0.371063	0.424072
1.11319	1.48425	1.11319	0.848142	1.27222	0.795134	0.477081	0.636105	0.583098	0.53009	1.11319	0.795134	0.583098	0.742126	0.742126	0.424072	0.583098	0.477081	0.424072	0.689118	0.742126
1.11319	0.90115	1.32522	0.795134	1.21921	0.848142	0.848142	0.848142	0.742126	0.848142	1.43124	0.583098	0.848142	0.53009	0.53009	0.795134	0.371063	0.318054	0.583098	0.689118	0.371063
1.06018	1.1662	1.00717	0.689118	1.1662	1.43124	0.424072	0.795134	0.90115	0.848142	1.43124	0.795134	0.954163	0.689118	0.53009	0.90115	0.636105	0.689118	0.424072	0.477081	0.318054
1.32522	1.1662	1.11319	1.21921	0.954163	0.954163	1.06018	1.06018	0.90115	1.06018	0.742126	0.689118	0.848142	0.477081	0.477081	0.583098	0.265045	0.53009	0.318054	0.477081	0.53009
1.7493	1.00717	1.1662	1.21921	0.848142	1.06018	0.689118	0.848142	0.583098	1.43124	1.32522	0.689118	0.636105	0.795134	0.53009	0.424072	0.106018	0.371063	0.53009	0.318054	0.424072
