0	0	0	560.53	0	0	0	420.397	63.6966	929.97	547.791	0	394.919	547.791	0	0	0	50.9573	38.2179	0	0
0	0	0	0	0	0	0	0	560.53	0	2140.21	0	0	445.877	0	687.923	0	254.787	0	0	254.787
0	0	101.915	649.705	0	535.051	280.265	0	0	0	356.701	2891.82	0	0	0	0	0	0	0	0	0
89.1752	0	0	356.701	0	0	0	1146.54	445.877	63.6966	980.927	891.752	917.231	777.098	0	942.71	165.611	458.615	369.441	0	38.2179
0	1261.19	0	0	0	866.274	0	0	1630.63	89.1752	0	1299.4	0	0	0	0	0	738.88	0	904.492	293.005
0	891.752	0	0	0	305.743	0	0	0	0	929.97	50.9573	0	0	0	76.436	267.525	0	0	267.525	356.701
1044.62	12.7393	0	0	573.269	0	12.7393	280.265	216.568	1248.45	1426.8	1439.55	726.142	611.487	2127.46	0	0	0	1554.2	0	535.051
713.402	203.829	1299.4	0	0	0	968.188	1108.32	700.662	649.705	4369.59	4076.59	394.919	522.312	0	0	0	0	0	496.833	0
0	1528.72	0	1923.64	1146.54	0	50.9573	547.791	649.705	5184.91	6140.35	1019.15	0	687.923	1121.06	356.701	968.188	0	0	0	0
1082.84	1082.84	445.877	0	38.2179	267.525	815.316	1070.1	2471.42	7427.02	12497.3	2560.6	1222.97	1095.58	1439.55	50.9573	980.927	394.919	0	0	535.051
394.919	1044.62	0	802.578	63.6966	0	1770.76	1859.94	2777.17	14777.7	33593.5	10611.8	4305.89	5923.78	3414.14	522.312	1388.58	458.615	0	50.9573	649.705
802.578	216.568	0	764.36	305.743	0	12.7393	1363.1	3821.79	5694.47	10637.3	1566.93	4203.97	2394.99	840.796	0	0	305.743	0	0	1503.23
1375.85	1133.8	713.402	1707.07	0	165.611	1859.94	1299.4	3133.87	4726.28	4012.89	1949.11	2777.17	1439.55	0	407.659	0	0	38.2179	165.611	0
0	0	0	471.355	942.71	12.7393	1707.07	318.483	1261.19	1312.15	3210.31	2535.12	840.796	1477.77	50.9573	0	968.188	0	0	1006.41	114.654
0	0	0	0	458.615	0	0	713.402	611.487	1452.28	1261.19	1528.72	0	0	0	1044.62	0	0	0	0	0
305.743	0	2637.04	0	293.005	0	0	764.36	1133.8	433.137	853.534	891.752	0	0	0	0	1528.72	815.316	0	318.483	0
12.7393	0	0	0	356.701	942.71	407.659	713.402	1643.37	0	2496.91	178.35	815.316	0	0	586.009	980.927	0	0	0	751.62
0	0	0	0	0	1197.5	0	0	0	356.701	191.09	522.312	522.312	0	0	942.71	0	0	0	815.316	0
0	0	0	152.872	101.915	101.915	0	50.9573	0	458.615	866.274	0	458.615	573.269	229.308	0	980.927	0	0	0	0
802.578	828.056	114.654	0	2038.29	114.654	0	0	216.568	331.223	1273.93	0	764.36	0	267.525	0	815.316	0	0	242.047	0
0	0	0	0	0	789.838	0	484.095	0	254.787	815.316	394.919	0	840.796	394.919	382.179	0	980.927	0	0	993.667
