[0.0, 0.0, 0.0, 44.0, 0.0, 0.0, 0.0, 33.0, 5.0, 73.0, 43.0, 0.0, 31.0, 43.0, 0.0, 0.0, 0.0, 4.0, 3.0, 0.0, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.0, 0.0, 168.0, 0.0, 0.0, 35.0, 0.0, 54.0, 0.0, 20.0, 0.0, 0.0, 20.0]
[0.0, 0.0, 8.0, 51.0, 0.0, 42.0, 22.0, 0.0, 0.0, 0.0, 28.0, 227.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[7.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 90.0, 35.0, 5.0, 77.0, 70.0, 72.0, 61.0, 0.0, 74.0, 13.0, 36.0, 29.0, 0.0, 3.0]
[0.0, 99.0, 0.0, 0.0, 0.0, 68.0, 0.0, 0.0, 128.0, 7.0, 0.0, 102.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58.0, 0.0, 71.0, 23.0]
[0.0, 70.0, 0.0, 0.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 73.0, 4.0, 0.0, 0.0, 0.0, 6.0, 21.0, 0.0, 0.0, 21.0, 28.0]
[82.0, 1.0, 0.0, 0.0, 45.0, 0.0, 1.0, 22.0, 17.0, 98.0, 112.0, 113.0, 57.0, 48.0, 167.0, 0.0, 0.0, 0.0, 122.0, 0.0, 42.0]
[56.0, 16.0, 102.0, 0.0, 0.0, 0.0, 76.0, 87.0, 55.0, 51.0, 343.0, 320.0, 31.0, 41.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.0, 0.0]
[0.0, 120.0, 0.0, 151.0, 90.0, 0.0, 4.0, 43.0, 51.0, 407.0, 482.0, 80.0, 0.0, 54.0, 88.0, 28.0, 76.0, 0.0, 0.0, 0.0, 0.0]
[85.0, 85.0, 35.0, 0.0, 3.0, 21.0, 64.0, 84.0, 194.0, 583.0, 981.0, 201.0, 96.0, 86.0, 113.0, 4.0, 77.0, 31.0, 0.0, 0.0, 42.0]
[31.0, 82.0, 0.0, 63.0, 5.0, 0.0, 139.0, 146.0, 218.0, 1160.0, 2637.0, 833.0, 338.0, 465.0, 268.0, 41.0, 109.0, 36.0, 0.0, 4.0, 51.0]
[63.0, 17.0, 0.0, 60.0, 24.0, 0.0, 1.0, 107.0, 300.0, 447.0, 835.0, 123.0, 330.0, 188.0, 66.0, 0.0, 0.0, 24.0, 0.0, 0.0, 118.0]
[108.0, 89.0, 56.0, 134.0, 0.0, 13.0, 146.0, 102.0, 246.0, 371.0, 315.0, 153.0, 218.0, 113.0, 0.0, 32.0, 0.0, 0.0, 3.0, 13.0, 0.0]
[0.0, 0.0, 0.0, 37.0, 74.0, 1.0, 134.0, 25.0, 99.0, 103.0, 252.0, 199.0, 66.0, 116.0, 4.0, 0.0, 76.0, 0.0, 0.0, 79.0, 9.0]
[0.0, 0.0, 0.0, 0.0, 36.0, 0.0, 0.0, 56.0, 48.0, 114.0, 99.0, 120.0, 0.0, 0.0, 0.0, 82.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[24.0, 0.0, 207.0, 0.0, 23.0, 0.0, 0.0, 60.0, 89.0, 34.0, 67.0, 70.0, 0.0, 0.0, 0.0, 0.0, 120.0, 64.0, 0.0, 25.0, 0.0]
[1.0, 0.0, 0.0, 0.0, 28.0, 74.0, 32.0, 56.0, 129.0, 0.0, 196.0, 14.0, 64.0, 0.0, 0.0, 46.0, 77.0, 0.0, 0.0, 0.0, 59.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 94.0, 0.0, 0.0, 0.0, 28.0, 15.0, 41.0, 41.0, 0.0, 0.0, 74.0, 0.0, 0.0, 0.0, 64.0, 0.0]
[0.0, 0.0, 0.0, 12.0, 8.0, 8.0, 0.0, 4.0, 0.0, 36.0, 68.0, 0.0, 36.0, 45.0, 18.0, 0.0, 77.0, 0.0, 0.0, 0.0, 0.0]
[63.0, 65.0, 9.0, 0.0, 160.0, 9.0, 0.0, 0.0, 17.0, 26.0, 100.0, 0.0, 60.0, 0.0, 21.0, 0.0, 64.0, 0.0, 0.0, 19.0, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 62.0, 0.0, 38.0, 0.0, 20.0, 64.0, 31.0, 0.0, 66.0, 31.0, 30.0, 0.0, 77.0, 0.0, 0.0, 78.0]
